id,X,T,D,U,P,L,H,A,Y
3373,0,2,2,1,2,2,1,1,2
3374,2,1,0,0,1,1,1,0,0
3375,3,2,2,2,2,2,2,1,2
3376,0,2,1,1,2,1,2,1,2
3377,0,0,0,0,0,0,0,0,0
3378,1,2,2,2,1,1,2,1,2
3379,3,2,2,2,1,1,2,2,2
3380,1,1,1,1,0,1,2,0,1
3381,3,1,1,1,1,0,1,0,1
3382,0,1,0,0,0,0,1,1,0
3383,3,0,0,0,0,0,0,0,1
3384,0,1,0,1,1,1,1,1,1
3385,3,1,1,1,1,2,2,1,1
3386,2,2,1,2,1,2,2,2,2
3387,2,2,2,2,2,2,2,2,2
3388,0,0,0,0,0,0,0,0,0
3389,3,2,2,2,2,2,2,2,2
3390,3,1,2,2,1,0,1,1,2
3391,0,1,1,0,0,2,1,1,1
3392,0,1,1,0,1,1,1,0,1
3393,3,2,1,2,2,2,1,2,2
3394,0,1,1,0,1,0,1,0,1
3395,0,1,1,0,1,1,1,0,0
3396,2,2,1,2,2,2,2,1,2
3397,1,1,1,0,1,2,2,0,1
3398,0,2,1,2,2,1,1,2,2
3399,3,1,2,2,1,1,1,1,1
3400,1,0,0,0,0,0,0,1,0
3401,1,1,1,1,1,2,1,0,1
3402,1,0,0,0,0,1,0,1,0
3403,1,2,1,1,2,2,2,1,2
3404,1,1,1,1,0,1,1,1,1
3405,0,1,0,0,1,1,1,1,1
3406,0,2,1,1,2,1,2,2,1
3407,0,2,1,1,1,1,1,2,1
3408,3,2,2,2,2,2,1,2,2
3409,3,2,1,2,2,2,2,1,2
3410,1,2,1,1,2,2,2,1,1
3411,2,2,2,2,2,2,1,2,2
3412,0,0,0,0,0,0,0,0,0
3413,3,0,1,1,1,0,0,1,1
3414,3,2,2,2,2,2,1,1,2
3415,2,1,1,1,1,1,1,1,1
3416,0,1,1,0,1,1,1,0,0
3417,1,1,1,1,1,0,1,1,1
3418,2,1,0,1,1,1,1,1,0
3419,1,2,2,1,1,2,2,1,2
3420,2,2,2,2,2,2,2,1,2
3421,3,1,1,2,1,1,1,2,1
3422,2,0,1,1,0,1,0,0,1
3423,0,1,0,0,1,2,1,1,1
3424,3,1,1,1,1,1,1,2,1
3425,1,2,1,0,2,1,1,2,1
3426,0,2,1,1,2,1,1,2,1
3427,3,1,2,2,1,0,1,1,2
3428,0,1,1,0,1,1,0,1,1
3429,1,1,1,1,1,1,1,1,1
3430,1,1,0,1,1,1,1,1,1
3431,0,0,0,0,0,0,0,0,0
3432,1,2,1,2,2,1,2,1,2
3433,3,1,2,1,1,1,2,1,2
3434,0,0,0,0,0,0,1,0,0
3435,0,1,1,1,1,1,2,0,0
3436,3,1,1,1,1,1,2,1,1
3437,1,1,0,1,1,0,1,1,0
3438,0,0,0,0,0,0,0,0,0
3439,2,1,2,1,1,1,2,1,1
3440,1,1,1,1,1,0,1,0,1
3441,3,2,2,2,2,2,2,1,2
3442,2,0,0,0,0,0,0,0,0
3443,3,1,1,0,0,1,0,1,1
3444,0,0,0,0,0,0,0,0,0
3445,2,1,0,1,1,0,1,1,1
3446,3,0,1,0,0,1,0,0,1
3447,2,1,0,2,1,1,1,2,1
3448,1,1,1,0,2,1,1,1,1
3449,2,0,1,1,0,0,1,0,1
3450,1,2,1,1,2,2,1,1,1
3451,0,0,0,0,0,0,0,0,0
3452,0,1,0,0,1,1,2,2,0
3453,2,1,2,0,1,1,0,2,1
3454,1,2,1,1,2,2,1,1,2
3455,3,1,1,2,1,1,1,0,1
3456,1,0,0,0,0,0,0,0,0
3457,3,2,2,2,2,2,1,1,2
3458,2,2,2,2,1,2,2,2,2
3459,3,1,1,1,0,2,1,1,1
3460,0,2,0,0,2,2,1,2,1
3461,2,2,2,2,2,1,2,1,2
3462,1,0,1,0,0,0,0,1,1
3463,2,2,1,2,1,0,2,2,1
3464,1,0,0,0,0,0,0,0,0
3465,0,1,0,0,1,1,0,1,1
3466,3,1,1,2,1,2,1,2,1
3467,1,2,2,2,2,2,2,1,1
3468,2,2,2,2,1,2,2,1,2
3469,0,2,2,2,2,2,1,2,2
3470,2,1,2,1,1,1,1,0,1
3471,3,2,2,2,2,2,2,1,2
3472,1,2,1,1,2,2,2,1,1
3473,3,0,1,1,0,1,0,1,1
3474,1,2,1,1,2,2,2,2,1
3475,3,1,1,2,1,1,1,1,2
3476,3,1,2,0,2,1,1,1,1
3477,1,0,0,1,0,0,0,0,0
3478,1,1,2,0,1,1,1,0,1
3479,0,1,0,0,1,1,1,0,0
3480,3,1,1,0,0,1,2,1,1
3481,1,1,0,1,0,1,0,1,1
3482,2,1,2,1,1,0,1,0,1
3483,1,0,1,0,0,0,0,0,1
3484,3,1,1,1,1,1,1,1,1
3485,3,1,2,1,1,1,1,0,1
3486,2,0,0,0,0,0,0,0,0
3487,2,0,0,0,0,0,0,0,0
3488,3,1,1,2,1,1,1,1,2
3489,2,1,0,1,1,0,1,1,1
3490,3,1,1,2,1,1,1,1,1
3491,2,2,1,2,2,2,2,1,2
3492,1,0,0,0,0,0,1,0,0
3493,3,1,2,1,1,1,1,1,2
3494,1,1,1,1,0,1,2,0,1
3495,1,1,1,1,0,2,1,1,1
3496,3,1,2,1,1,0,1,2,1
3497,0,2,1,1,2,2,2,2,1
3498,1,1,1,1,1,1,0,1,1
3499,1,1,1,1,1,0,1,1,1
3500,3,1,1,2,0,0,2,1,2
3501,3,1,1,2,0,1,1,1,1
3502,0,1,1,0,1,1,1,1,1
3503,3,2,2,2,1,1,1,1,2
3504,1,0,0,0,0,1,1,1,0
3505,0,1,1,0,2,1,0,1,0
3506,1,1,1,0,2,0,1,1,1
3507,1,1,2,1,1,1,1,0,2
3508,1,1,1,0,1,2,1,2,0
3509,1,0,0,0,0,0,0,1,0
3510,0,2,2,0,2,2,2,1,1
3511,3,1,1,2,1,1,1,1,1
3512,3,1,1,2,1,1,0,1,2
3513,1,0,0,1,0,0,0,0,1
3514,2,0,0,0,0,0,0,0,1
3515,1,2,1,1,2,2,2,2,1
3516,1,1,2,1,0,1,1,2,1
3517,0,1,0,1,1,0,1,1,1
3518,2,2,1,2,2,1,2,2,1
3519,2,1,1,1,1,1,2,1,1
3520,3,0,0,2,0,0,0,0,0
3521,3,1,1,2,1,1,0,0,1
3522,2,1,1,2,1,0,1,1,1
3523,2,1,1,1,1,1,1,0,0
3524,0,1,1,1,1,0,1,1,1
3525,1,0,0,0,0,1,1,1,0
3526,0,1,1,0,1,1,1,1,0
3527,3,2,2,2,2,1,2,2,2
3528,3,1,1,1,0,1,1,1,2
3529,1,1,1,1,0,0,2,1,1
3530,2,2,2,2,2,2,1,2,2
3531,3,2,2,2,1,1,1,2,2
3532,2,1,1,2,1,1,1,2,1
3533,2,1,1,1,1,1,1,0,0
3534,0,1,0,0,1,1,1,1,1
3535,3,1,1,2,1,0,0,1,1
3536,0,1,1,1,1,1,2,0,1
3537,0,2,0,1,2,2,2,2,1
3538,0,0,0,0,0,0,0,0,0
3539,0,1,1,0,1,1,1,1,1
3540,1,1,0,2,1,1,1,0,1
3541,0,1,1,0,1,0,1,1,1
3542,2,2,2,2,2,2,2,2,2
3543,1,1,1,0,1,1,1,0,0
3544,1,2,2,1,2,2,2,2,2
3545,3,2,2,2,1,1,1,2,2
3546,2,1,1,1,1,1,1,2,1
3547,2,1,2,2,0,0,1,1,1
3548,1,0,0,0,0,0,0,0,0
3549,3,2,2,1,1,2,2,2,2
3550,2,2,2,1,2,1,1,1,2
3551,3,2,2,2,1,1,2,2,2
3552,3,1,1,2,1,2,1,0,2
3553,0,2,2,1,2,2,1,1,2
3554,0,0,0,0,0,0,1,0,0
3555,3,1,1,1,1,1,1,1,1
3556,2,0,1,0,0,0,0,1,1
3557,1,1,1,0,1,1,1,1,1
3558,2,0,1,0,0,0,0,0,0
3559,1,1,1,0,1,1,1,1,0
3560,0,0,0,0,0,0,0,1,0
3561,0,2,1,1,2,1,1,1,1
3562,3,2,2,2,2,2,2,1,2
3563,1,1,0,1,1,0,1,0,0
3564,0,1,0,0,1,1,1,1,0
3565,0,1,1,0,0,1,1,1,1
3566,3,1,1,1,2,1,1,0,1
3567,1,2,2,1,2,1,1,1,2
3568,0,1,1,1,0,1,1,1,1
3569,1,1,0,1,1,1,1,0,1
3570,1,1,1,1,1,1,1,1,1
3571,1,0,0,0,0,0,0,0,0
3572,1,0,0,1,0,0,0,0,0
3573,2,1,1,1,1,2,0,1,1
3574,2,1,1,1,1,1,2,1,1
3575,1,1,1,0,1,1,1,0,1
3576,2,0,1,0,1,0,0,0,1
3577,3,2,2,2,2,2,1,2,2
3578,0,2,2,1,2,2,2,2,1
3579,0,1,0,0,1,1,1,2,0
3580,3,2,2,1,2,2,1,2,2
3581,0,0,0,0,0,0,0,1,0
3582,2,0,1,0,0,0,0,1,1
3583,0,0,0,0,0,0,0,1,0
3584,3,1,1,1,1,0,1,1,1
3585,1,2,2,1,2,2,2,2,2
3586,0,2,0,1,2,1,1,1,1
3587,1,1,1,2,1,1,0,0,1
3588,1,1,0,0,2,1,0,1,1
3589,3,0,1,2,0,0,0,0,1
3590,3,0,1,1,0,0,0,0,0
3591,1,1,0,1,1,1,1,0,1
3592,2,0,1,0,0,0,1,0,0
3593,2,2,2,2,2,2,2,1,2
3594,2,0,1,0,0,0,0,0,0
3595,0,0,0,0,0,0,0,0,0
3596,1,0,1,0,0,1,0,0,0
3597,2,0,1,1,0,0,0,0,1
3598,3,0,0,1,0,0,0,0,1
3599,1,0,0,0,0,0,0,0,1
3600,0,2,1,1,2,2,1,2,2
3601,3,1,1,2,1,1,0,0,1
3602,3,0,0,0,0,0,0,0,1
3603,0,1,0,1,1,1,1,1,0
3604,1,1,0,1,1,1,0,2,1
3605,0,2,1,2,2,2,1,1,1
3606,3,1,1,2,0,1,1,1,2
3607,3,2,1,2,2,2,1,2,2
3608,1,2,1,1,2,2,1,1,2
3609,3,1,1,2,1,1,1,1,2
3610,3,1,2,2,2,1,1,1,2
3611,2,2,1,2,1,2,2,1,2
3612,0,2,1,2,2,1,1,1,1
3613,2,1,0,2,1,1,2,1,2
3614,1,0,1,0,0,0,0,0,0
3615,1,1,1,1,1,2,1,1,1
3616,3,1,2,1,2,1,1,1,1
3617,1,1,0,1,2,0,1,0,1
3618,3,0,1,1,0,1,1,0,1
3619,1,1,0,1,1,1,1,1,1
3620,2,2,2,2,2,2,1,2,2
3621,1,1,2,1,1,1,1,1,1
3622,0,1,0,0,1,1,0,2,0
3623,0,2,1,1,2,2,2,2,1
3624,2,1,1,1,1,1,1,1,2
3625,0,2,2,1,2,2,1,1,2
3626,2,2,2,2,2,2,2,1,2
3627,2,1,1,0,1,1,0,1,0
3628,0,1,0,1,1,0,0,1,1
3629,1,1,1,0,1,2,2,1,1
3630,0,1,0,1,1,1,1,1,1
3631,0,1,1,1,1,1,1,1,1
3632,2,1,1,1,1,1,1,1,1
3633,3,1,1,1,1,1,0,1,1
3634,0,2,1,1,2,1,2,1,1
3635,1,1,1,0,1,2,0,1,1
3636,3,0,0,1,0,0,1,0,0
3637,3,0,1,0,0,0,1,0,0
3638,3,2,2,2,2,2,2,2,2
3639,0,1,0,0,1,1,1,1,0
3640,3,2,2,2,1,2,2,2,2
3641,0,1,1,0,1,1,1,0,1
3642,3,0,1,1,0,0,0,0,1
3643,3,2,2,2,2,1,2,2,2
3644,1,1,2,1,1,1,1,1,1
3645,3,1,1,2,0,1,1,1,2
3646,0,1,1,0,1,1,1,2,0
3647,2,1,0,1,0,2,1,1,1
3648,2,1,1,1,1,1,1,1,1
3649,3,2,1,2,2,1,2,2,2
3650,3,0,0,1,0,1,1,0,1
3651,1,2,1,1,2,1,2,2,1
3652,2,1,1,1,1,1,0,1,1
3653,0,0,1,0,0,1,0,0,0
3654,0,2,1,1,2,2,2,1,1
3655,2,2,2,2,2,2,2,1,2
3656,0,0,0,0,0,0,0,0,0
3657,1,1,1,1,1,1,1,1,0
3658,2,2,2,1,2,2,2,2,2
3659,3,1,1,1,1,1,1,1,1
3660,0,0,0,0,1,0,0,0,0
3661,1,0,0,1,1,1,0,1,0
3662,1,0,1,1,0,1,0,0,1
3663,0,2,1,1,2,2,2,2,1
3664,1,1,1,1,1,1,1,1,1
3665,2,0,0,1,0,0,0,1,1
3666,1,0,0,0,0,0,1,0,0
3667,1,1,1,0,1,1,1,1,1
3668,3,2,1,2,2,1,2,1,1
3669,1,2,1,1,2,2,2,1,2
3670,1,0,1,1,1,0,0,0,1
3671,3,1,2,1,1,1,2,1,1
3672,2,1,0,1,1,1,1,0,1
3673,1,2,1,1,2,1,2,2,2
3674,3,2,2,2,2,1,2,1,2
3675,3,0,1,1,1,1,0,0,1
3676,2,2,2,2,2,1,2,1,1
3677,2,1,2,2,1,1,0,1,2
3678,1,2,2,2,2,2,2,1,2
3679,3,0,1,1,0,0,0,0,1
3680,3,1,1,2,1,1,1,1,2
3681,0,0,0,0,0,0,0,1,0
3682,0,1,1,0,1,1,1,0,1
3683,1,1,2,1,1,1,1,1,1
3684,0,1,1,1,1,0,1,0,1
3685,2,1,1,1,1,1,1,1,1
3686,0,2,0,1,2,1,2,1,1
3687,1,2,2,1,2,2,2,1,2
3688,2,1,2,2,1,0,1,1,2
3689,2,1,2,1,1,1,1,1,1
3690,2,2,1,1,2,2,1,1,2
3691,0,2,1,0,2,2,2,0,1
3692,2,1,0,0,0,1,0,1,1
3693,3,1,0,2,2,1,2,1,2
3694,2,1,1,2,1,1,1,1,1
3695,3,1,1,2,1,1,1,0,1
3696,2,2,1,2,1,2,2,2,2
3697,3,1,1,1,2,1,2,1,1
3698,3,1,1,2,1,1,1,1,1
3699,1,1,2,1,1,1,0,1,1
3700,1,1,0,0,1,0,2,1,1
3701,2,1,0,2,1,1,2,1,1
3702,0,2,0,1,2,2,2,1,1
3703,3,0,1,1,0,0,0,0,1
3704,0,2,0,0,2,2,2,2,1
3705,1,2,2,2,1,2,1,2,2
3706,1,0,0,1,0,0,1,0,1
3707,3,1,1,1,1,1,1,1,1
3708,2,0,0,0,0,0,0,0,0
3709,1,1,1,2,1,2,2,1,1
3710,1,1,0,0,2,0,2,1,1
3711,1,1,1,1,1,2,1,0,1
3712,1,1,1,0,1,1,2,0,1
3713,0,2,2,1,2,1,2,2,1
3714,1,1,1,0,1,1,1,1,1
3715,2,2,1,2,2,2,2,2,2
3716,2,2,2,2,2,1,1,1,2
3717,2,2,1,1,1,2,2,1,1
3718,3,2,2,2,2,2,2,1,2
3719,2,2,2,2,2,2,2,2,2
3720,1,1,1,1,2,2,1,2,1
3721,0,2,2,1,2,2,1,2,2
3722,3,2,2,2,2,1,1,2,2
3723,3,1,1,1,1,1,1,2,1
3724,0,1,1,1,1,1,1,0,1
3725,2,0,0,1,0,0,0,0,1
3726,3,0,1,1,0,0,0,0,1
3727,0,2,1,1,2,2,2,2,1
3728,1,1,1,1,1,1,1,2,1
3729,0,2,2,1,2,2,1,2,1
3730,2,2,2,2,1,1,1,2,2
3731,1,1,0,0,2,1,1,2,0
3732,2,2,2,1,2,2,2,1,2
3733,3,1,0,2,1,1,1,0,1
3734,0,1,0,1,1,2,0,0,0
3735,0,2,1,1,2,2,2,2,1
3736,2,0,0,1,0,0,0,0,1
3737,0,0,0,0,0,0,0,0,0
3738,0,2,1,0,2,2,1,2,1
3739,0,0,0,0,0,1,0,1,0
3740,1,0,0,0,0,0,0,0,0
3741,1,1,1,1,1,1,1,1,1
3742,2,0,1,0,1,1,0,1,0
3743,1,2,1,2,2,2,2,2,2
3744,3,1,2,2,1,1,1,1,2
3745,3,1,1,1,1,1,0,1,1
3746,0,0,0,0,0,1,0,1,0
3747,3,1,2,1,1,1,0,2,1
3748,0,1,1,1,1,1,1,0,1
3749,1,1,0,0,2,1,1,1,0
3750,2,1,1,1,1,2,1,1,1
3751,1,1,1,1,1,1,1,1,0
3752,1,0,0,0,0,0,0,0,0
3753,2,2,2,2,1,2,2,2,2
3754,2,1,2,1,1,1,1,1,1
3755,0,1,0,0,1,1,0,0,0
3756,1,0,0,1,0,0,0,0,0
3757,0,0,0,0,0,0,0,1,0
3758,2,1,0,1,1,0,1,2,0
3759,1,1,1,1,1,0,1,1,0
3760,0,0,0,1,0,0,0,0,0
3761,3,1,2,2,1,0,1,1,1
3762,2,1,1,2,1,1,1,1,1
3763,2,0,1,1,0,0,0,0,1
3764,3,1,1,1,2,1,2,1,1
3765,1,0,1,1,0,0,1,0,1
3766,3,1,0,2,1,0,0,1,1
3767,0,2,0,2,2,2,1,1,2
3768,1,2,2,2,2,2,2,1,2
3769,0,2,1,1,2,2,2,2,1
3770,2,0,1,0,0,1,0,0,0
3771,0,1,0,0,2,0,1,1,1
3772,3,0,0,1,0,0,1,1,1
3773,3,1,2,1,1,1,0,1,1
3774,0,1,0,0,1,0,1,1,1
3775,3,0,1,1,1,0,0,0,1
3776,3,2,2,2,2,1,1,2,2
3777,0,1,1,0,2,1,1,1,1
3778,2,1,2,1,1,0,1,1,2
3779,0,1,1,0,1,1,1,2,1
3780,3,1,2,2,1,1,1,0,2
3781,2,1,0,1,1,1,1,0,1
3782,1,0,1,0,0,0,0,0,1
3783,0,1,0,0,1,1,0,1,1
3784,1,0,0,0,0,0,0,0,0
3785,1,1,0,0,0,1,1,1,1
3786,2,1,1,1,1,1,0,1,1
3787,3,1,1,1,1,0,1,1,1
3788,1,0,1,0,1,0,0,0,0
3789,0,0,0,0,0,1,0,0,0
3790,0,0,1,0,0,1,0,1,0
3791,1,1,1,1,2,1,1,0,1
3792,2,1,1,2,1,1,1,1,1
3793,2,2,2,1,2,1,1,2,2
3794,1,1,1,1,1,1,1,1,1
3795,3,0,1,1,0,0,0,0,1
3796,2,1,0,1,1,1,1,1,1
3797,3,0,1,1,0,1,0,0,1
3798,2,1,2,2,1,1,1,1,1
3799,0,1,0,0,1,1,1,1,1
3800,1,1,0,1,1,1,1,2,1
3801,0,0,1,0,0,1,0,0,0
3802,0,1,1,0,0,0,1,1,1
3803,1,2,1,2,1,2,2,1,2
3804,3,2,2,2,2,2,2,2,2
3805,1,1,0,1,1,1,1,1,0
3806,3,1,1,2,1,0,1,1,1
3807,1,2,2,1,2,2,1,1,1
3808,0,1,0,1,1,1,1,1,0
3809,2,1,1,2,1,0,1,1,1
3810,2,2,1,2,1,1,2,2,2
3811,1,2,1,2,1,2,2,1,1
3812,1,2,2,1,2,2,2,1,2
3813,0,1,1,0,1,0,1,1,1
3814,2,2,1,2,2,2,1,2,1
3815,0,2,1,0,2,1,2,2,1
3816,0,1,0,1,1,1,1,0,1
3817,0,2,2,2,2,1,2,2,1
3818,3,1,0,2,0,1,2,1,1
3819,2,1,1,1,1,1,1,1,1
3820,3,2,2,2,2,2,2,1,2
3821,3,1,1,1,1,1,1,1,1
3822,0,0,0,0,0,0,0,0,0
3823,2,0,1,1,0,0,1,1,1
3824,2,0,1,1,0,1,0,0,1
3825,3,0,1,0,0,0,1,0,1
3826,1,0,0,1,0,0,0,1,1
3827,3,0,2,0,0,0,0,0,0
3828,0,1,1,0,2,0,1,1,1
3829,3,0,1,1,0,1,1,1,2
3830,3,2,2,2,2,1,1,2,2
3831,1,1,1,0,2,0,0,0,0
3832,3,1,2,1,1,1,1,1,2
3833,3,2,2,1,1,1,1,1,2
3834,2,0,0,0,0,0,1,1,0
3835,3,0,1,1,1,0,1,0,1
3836,2,1,1,2,1,1,1,0,1
3837,1,2,0,1,1,1,2,2,1
3838,3,1,1,1,1,1,1,1,1
3839,2,1,2,1,1,2,1,1,2
3840,1,1,1,1,1,1,1,1,1
3841,2,2,2,2,1,2,2,1,2
3842,1,1,0,0,1,1,0,1,1
3843,2,2,2,2,2,1,2,1,1
3844,0,0,0,0,0,0,1,0,0
3845,1,0,0,0,0,0,0,0,0
3846,1,1,0,0,1,1,1,1,1
3847,2,1,2,2,0,1,2,0,2
3848,0,0,0,0,0,0,0,0,0
3849,3,2,2,2,2,2,1,2,2
3850,1,1,1,0,1,1,0,0,1
3851,3,1,2,1,1,0,1,0,1
3852,2,1,1,2,2,1,1,1,1
3853,3,0,0,1,1,1,0,0,1
3854,1,2,1,0,2,1,2,2,1
3855,1,1,1,0,1,1,0,1,1
3856,2,2,2,1,2,1,2,1,2
3857,1,1,1,0,2,1,1,1,1
3858,3,2,2,2,2,2,1,1,2
3859,0,2,1,1,2,1,1,1,1
3860,2,1,0,1,0,1,1,1,1
3861,1,2,2,2,2,2,1,2,2
3862,1,1,1,0,1,1,2,1,1
3863,2,1,2,1,0,2,1,0,1
3864,1,0,0,0,0,0,0,0,0
3865,1,2,1,1,2,0,1,2,2
3866,0,0,0,0,0,0,0,1,0
3867,2,0,2,0,1,0,0,0,0
3868,3,1,1,2,1,1,1,1,2
3869,0,0,0,0,0,0,0,0,0
3870,3,0,0,0,0,1,1,1,1
3871,2,1,1,1,1,1,1,0,1
3872,0,1,0,0,1,1,1,0,0
3873,1,0,1,0,0,0,0,0,0
3874,2,1,2,2,2,1,1,1,2
3875,0,1,0,1,1,1,1,1,1
3876,2,1,1,1,1,1,1,1,1
3877,3,1,1,2,1,1,1,1,1
3878,3,0,1,0,0,1,0,0,1
3879,3,2,2,2,2,2,2,2,2
3880,2,0,1,0,0,0,0,0,0
3881,1,1,2,0,1,1,1,1,1
3882,0,1,1,0,1,1,1,1,0
3883,3,1,2,1,1,1,1,1,1
3884,0,1,2,0,1,1,1,0,1
3885,1,2,2,1,2,1,2,1,1
3886,1,1,1,2,1,1,1,0,1
3887,3,1,1,2,2,0,0,0,1
3888,0,2,1,0,2,2,2,2,1
3889,2,0,1,0,0,0,0,0,0
3890,2,0,1,0,0,0,0,1,0
3891,1,1,1,1,1,1,1,1,1
3892,0,2,1,1,1,2,1,2,2
3893,0,1,1,1,1,1,1,1,1
3894,2,0,0,1,1,0,0,1,0
3895,0,1,0,1,1,1,0,1,1
3896,3,2,1,2,2,2,2,1,2
3897,1,2,1,1,2,2,2,2,1
3898,0,0,1,0,0,0,0,1,0
3899,0,1,1,0,1,1,1,0,0
3900,3,1,1,1,1,1,1,0,2
3901,1,0,0,0,0,1,1,0,0
3902,3,1,0,1,1,0,1,1,1
3903,0,1,1,0,1,0,1,1,1
3904,0,0,0,0,0,0,0,1,0
3905,0,1,0,1,1,1,1,1,0
3906,2,1,1,2,2,0,0,0,1
3907,0,1,0,0,1,1,1,1,0
3908,0,2,1,1,2,1,2,1,1
3909,0,1,1,0,0,2,1,1,1
3910,1,1,1,1,1,0,0,1,1
3911,3,0,1,0,0,0,0,0,0
3912,0,1,0,1,1,0,1,1,1
3913,0,0,0,0,0,0,0,0,0
3914,2,1,2,1,1,1,1,0,1
3915,2,0,0,1,1,0,0,0,1
3916,0,1,0,0,0,1,0,0,0
3917,3,2,2,2,2,1,2,2,2
3918,0,0,0,0,1,0,0,0,0
3919,2,0,1,0,0,0,0,0,1
3920,3,1,1,2,1,1,1,0,1
3921,3,1,1,2,1,0,0,1,1
3922,3,2,2,2,1,2,1,2,2
3923,3,0,1,1,0,1,0,1,1
3924,2,2,2,2,2,1,1,2,1
3925,0,1,1,0,1,1,1,0,1
3926,3,2,2,2,2,2,2,1,2
3927,0,0,0,0,1,0,0,0,0
3928,0,2,1,1,2,1,2,1,1
3929,3,1,2,2,1,1,1,1,2
3930,0,1,1,1,1,2,1,1,1
3931,0,2,1,0,2,2,2,1,0
3932,1,2,1,1,2,2,2,2,1
3933,2,2,2,1,2,2,1,1,1
3934,3,2,2,2,1,1,1,1,2
3935,2,1,1,1,0,1,1,0,0
3936,3,1,1,2,1,1,2,1,1
3937,1,2,1,1,2,2,1,1,1
3938,2,0,1,1,0,0,0,1,0
3939,0,0,0,1,0,0,0,0,0
3940,1,0,0,0,0,1,0,0,0
3941,0,1,1,0,0,1,0,1,0
3942,2,0,0,0,0,0,0,1,0
3943,2,1,1,1,1,1,0,1,1
3944,2,1,1,1,1,1,2,1,2
3945,1,0,1,0,0,1,0,1,1
3946,2,1,1,1,0,1,1,1,1
3947,3,0,2,1,0,0,0,0,1
3948,0,2,1,1,2,2,2,1,1
3949,1,1,2,1,1,1,1,0,1
3950,1,1,1,1,0,1,1,1,1
3951,1,0,0,1,0,0,0,0,0
3952,3,1,2,1,1,1,1,0,2
3953,3,1,1,1,2,1,1,0,1
3954,3,0,1,0,1,0,0,0,0
3955,3,2,2,2,2,2,1,2,2
3956,0,1,0,1,1,0,1,1,0
3957,1,2,2,2,2,2,1,2,2
3958,0,1,0,0,0,1,1,1,0
3959,1,2,2,1,1,1,2,2,1
3960,0,0,0,0,0,0,0,1,0
3961,2,1,1,2,0,1,1,1,1
3962,2,0,0,2,0,0,0,0,1
3963,0,1,0,0,1,1,1,1,1
3964,3,1,1,1,1,1,0,1,1
3965,2,1,2,1,0,1,1,1,1
3966,2,2,1,1,2,2,2,1,2
3967,1,1,0,1,1,1,0,1,0
3968,1,1,1,1,1,1,1,2,1
3969,1,2,1,1,2,2,1,2,1
3970,3,1,2,2,1,1,2,1,2
3971,2,2,1,2,2,2,1,1,2
3972,0,1,0,0,1,1,1,1,0
3973,2,0,0,1,0,0,0,0,1
3974,2,2,1,1,2,2,2,2,1
3975,1,1,1,1,0,0,1,2,1
3976,3,2,2,2,2,1,2,1,2
3977,1,1,1,1,1,1,1,1,1
3978,3,0,1,0,0,0,0,1,1
3979,1,1,1,1,1,2,1,1,1
3980,0,0,0,0,0,0,1,1,0
3981,1,1,1,1,1,0,0,2,1
3982,1,0,1,0,0,0,1,0,1
3983,1,1,1,1,1,1,1,1,1
3984,1,1,0,0,1,1,1,0,1
3985,3,0,1,1,0,1,0,0,1
3986,3,0,0,1,0,0,0,0,0
3987,1,1,1,0,2,1,1,1,1
3988,2,2,1,2,2,1,2,1,2
3989,1,2,1,2,2,2,2,1,1
3990,2,0,1,0,0,0,0,1,0
3991,1,2,1,1,2,2,2,1,2
3992,1,0,0,0,0,0,1,0,0
3993,1,1,1,0,1,0,1,1,1
3994,1,0,0,0,0,0,0,0,0
3995,2,2,1,2,2,2,2,1,1
3996,2,2,2,2,2,2,1,2,2
3997,0,1,0,1,1,1,0,1,1
3998,3,2,2,2,1,1,2,2,2
3999,1,1,1,1,2,1,2,1,1
4000,1,1,1,1,1,1,1,1,1
4001,1,2,1,2,1,2,2,1,2
4002,1,2,2,0,2,1,1,2,2
4003,1,1,1,0,1,1,1,2,1
4004,0,1,0,1,1,1,1,1,1
4005,1,1,1,1,1,1,1,1,1
4006,0,2,1,1,2,2,1,1,1
4007,1,2,1,1,2,1,2,2,2
4008,0,2,2,1,2,1,2,1,1
4009,3,1,2,2,1,1,1,1,2
4010,1,0,1,0,0,0,0,1,0
4011,0,1,0,0,1,0,1,0,0
4012,3,1,1,2,1,0,0,0,2
4013,0,0,0,0,0,0,0,0,0
4014,1,1,1,1,1,1,1,1,1
4015,2,2,2,2,1,2,1,2,2
4016,0,2,0,1,2,1,1,2,1
4017,0,1,0,0,1,1,2,0,1
4018,0,1,1,0,1,2,1,1,1
4019,3,1,1,2,1,1,1,1,2
4020,3,0,0,2,0,0,0,1,1
4021,2,2,2,1,2,2,2,2,1
4022,2,1,2,2,1,1,1,0,1
4023,2,0,1,1,0,0,0,0,1
4024,1,1,0,0,1,2,1,1,0
4025,3,2,2,1,2,1,2,2,2
4026,3,0,0,1,0,0,0,0,1
4027,2,2,2,1,2,1,1,1,2
4028,3,1,1,2,0,1,1,2,2
4029,0,1,1,0,1,0,0,1,1
4030,2,1,1,1,1,1,0,1,2
4031,3,1,1,2,0,1,1,1,1
4032,1,1,1,1,0,1,2,1,1
4033,0,1,1,0,1,1,1,0,1
4034,1,1,0,1,1,0,0,2,0
4035,1,1,1,0,1,1,2,1,1
4036,1,2,1,1,1,1,2,1,2
4037,1,1,0,1,1,1,0,1,0
