id,X,T,D,U,P,L,H,A,Y
3373,3,2,2,2,2,2,1,1,2
3374,3,1,1,0,1,1,1,0,1
3375,3,2,2,2,2,2,2,1,2
3376,3,2,2,2,2,1,2,1,2
3377,3,0,1,1,0,0,0,0,0
3378,3,2,2,2,1,1,2,1,2
3379,3,2,2,2,1,1,2,2,2
3380,3,1,2,1,0,1,2,0,2
3381,3,1,1,1,1,0,1,0,1
3382,3,1,1,1,0,0,1,1,1
3383,3,0,0,0,0,0,0,0,1
3384,3,1,1,2,1,1,1,1,1
3385,3,1,1,1,1,2,2,1,1
3386,3,2,2,2,1,2,2,2,2
3387,3,2,2,2,2,2,2,2,2
3388,3,0,1,1,0,0,0,0,1
3389,3,2,2,2,2,2,2,2,2
3390,3,1,2,2,1,0,1,1,2
3391,3,1,2,1,0,2,1,1,1
3392,3,1,2,1,1,1,1,0,2
3393,3,2,1,2,2,2,1,2,2
3394,3,1,2,1,1,0,1,0,1
3395,3,1,2,1,1,1,1,0,1
3396,3,2,1,2,2,2,2,1,2
3397,3,1,1,1,1,2,2,0,1
3398,3,2,2,2,2,1,1,2,2
3399,3,1,2,2,1,1,1,1,1
3400,3,0,1,0,0,0,0,1,1
3401,3,1,1,1,1,2,1,0,1
3402,3,0,1,1,0,1,0,1,1
3403,3,2,2,1,2,2,2,1,2
3404,3,1,2,2,0,1,1,1,2
3405,3,1,1,1,1,1,1,1,1
3406,3,2,2,2,2,1,2,2,2
3407,3,2,2,2,1,1,1,2,2
3408,3,2,2,2,2,2,1,2,2
3409,3,2,1,2,2,2,2,1,2
3410,3,2,2,1,2,2,2,1,2
3411,3,2,2,2,2,2,1,2,2
3412,3,0,1,1,0,0,0,0,1
3413,3,0,1,1,1,0,0,1,1
3414,3,2,2,2,2,2,1,1,2
3415,3,1,1,2,1,1,1,1,1
3416,3,1,2,2,1,1,1,0,2
3417,3,1,1,2,1,0,1,1,2
3418,3,1,0,1,1,1,1,1,1
3419,3,2,2,2,1,2,2,1,2
3420,3,2,2,2,2,2,2,1,2
3421,3,1,1,2,1,1,1,2,1
3422,3,0,1,1,0,1,0,0,1
3423,3,1,1,1,1,2,1,1,2
3424,3,1,1,1,1,1,1,2,1
3425,3,2,1,1,2,1,1,2,2
3426,3,2,2,2,2,1,1,2,1
3427,3,1,2,2,1,0,1,1,2
3428,3,1,2,1,1,1,0,1,2
3429,3,1,1,2,1,1,1,1,1
3430,3,1,1,1,1,1,1,1,1
3431,3,0,1,1,0,0,0,0,1
3432,3,2,1,2,2,1,2,1,2
3433,3,1,2,1,1,1,2,1,2
3434,3,0,1,0,0,0,1,0,0
3435,3,1,2,2,1,1,2,0,1
3436,3,1,1,1,1,1,2,1,1
3437,3,1,1,2,1,0,1,1,1
3438,3,0,1,0,0,0,0,0,1
3439,3,1,2,2,1,1,2,1,2
3440,3,1,1,2,1,0,1,0,2
3441,3,2,2,2,2,2,2,1,2
3442,3,0,0,1,0,0,0,0,1
3443,3,1,1,0,0,1,0,1,1
3444,3,0,1,1,0,0,0,0,0
3445,3,1,1,1,1,0,1,1,1
3446,3,0,1,0,0,1,0,0,1
3447,3,1,1,2,1,1,1,2,2
3448,3,1,2,1,2,1,1,1,1
3449,3,0,1,1,0,0,1,0,1
3450,3,2,2,2,2,2,1,1,2
3451,3,0,0,1,0,0,0,0,0
3452,3,1,1,1,1,1,2,2,1
3453,3,1,2,0,1,1,0,2,1
3454,3,2,2,2,2,2,1,1,2
3455,3,1,1,2,1,1,1,0,1
3456,3,0,1,0,0,0,0,0,1
3457,3,2,2,2,2,2,1,1,2
3458,3,2,2,2,1,2,2,2,2
3459,3,1,1,1,0,2,1,1,1
3460,3,2,1,1,2,2,1,2,2
3461,3,2,2,2,2,1,2,1,2
3462,3,0,1,1,0,0,0,1,1
3463,3,2,1,2,1,0,2,2,1
3464,3,0,0,1,0,0,0,0,1
3465,3,1,1,1,1,1,0,1,1
3466,3,1,1,2,1,2,1,2,1
3467,3,2,2,2,2,2,2,1,2
3468,3,2,2,2,1,2,2,1,2
3469,3,2,2,2,2,2,1,2,2
3470,3,1,2,2,1,1,1,0,2
3471,3,2,2,2,2,2,2,1,2
3472,3,2,2,2,2,2,2,1,2
3473,3,0,1,1,0,1,0,1,1
3474,3,2,2,2,2,2,2,2,2
3475,3,1,1,2,1,1,1,1,2
3476,3,1,2,0,2,1,1,1,1
3477,3,0,1,2,0,0,0,0,1
3478,3,1,2,1,1,1,1,0,2
3479,3,1,1,1,1,1,1,0,1
3480,3,1,1,0,0,1,2,1,1
3481,3,1,1,2,0,1,0,1,2
3482,3,1,2,2,1,0,1,0,1
3483,3,0,1,1,0,0,0,0,1
3484,3,1,1,1,1,1,1,1,1
3485,3,1,2,1,1,1,1,0,1
3486,3,0,0,1,0,0,0,0,1
3487,3,0,1,1,0,0,0,0,1
3488,3,1,1,2,1,1,1,1,2
3489,3,1,0,2,1,0,1,1,2
3490,3,1,1,2,1,1,1,1,1
3491,3,2,1,2,2,2,2,1,2
3492,3,0,0,1,0,0,1,0,1
3493,3,1,2,1,1,1,1,1,2
3494,3,1,2,1,0,1,2,0,2
3495,3,1,1,2,0,2,1,1,2
3496,3,1,2,1,1,0,1,2,1
3497,3,2,2,2,2,2,2,2,2
3498,3,1,2,1,1,1,0,1,2
3499,3,1,2,2,1,0,1,1,2
3500,3,1,1,2,0,0,2,1,2
3501,3,1,1,2,0,1,1,1,1
3502,3,1,2,1,1,1,1,1,2
3503,3,2,2,2,1,1,1,1,2
3504,3,0,1,1,0,1,1,1,1
3505,3,1,2,0,2,1,0,1,1
3506,3,1,1,1,2,0,1,1,1
3507,3,1,2,2,1,1,1,0,2
3508,3,1,1,1,1,2,1,2,1
3509,3,0,0,1,0,0,0,1,1
3510,3,2,2,1,2,2,2,1,2
3511,3,1,1,2,1,1,1,1,1
3512,3,1,1,2,1,1,0,1,2
3513,3,0,1,1,0,0,0,0,1
3514,3,0,1,1,0,0,0,0,1
3515,3,2,2,2,2,2,2,2,2
3516,3,1,2,1,0,1,1,2,2
3517,3,1,1,2,1,0,1,1,2
3518,3,2,2,2,2,1,2,2,2
3519,3,1,1,1,1,1,2,1,1
3520,3,0,0,2,0,0,0,0,0
3521,3,1,1,2,1,1,0,0,1
3522,3,1,2,2,1,0,1,1,2
3523,3,1,2,1,1,1,1,0,1
3524,3,1,1,2,1,0,1,1,1
3525,3,0,0,0,0,1,1,1,1
3526,3,1,1,1,1,1,1,1,1
3527,3,2,2,2,2,1,2,2,2
3528,3,1,1,1,0,1,1,1,2
3529,3,1,1,2,0,0,2,1,1
3530,3,2,2,2,2,2,1,2,2
3531,3,2,2,2,1,1,1,2,2
3532,3,1,1,2,1,1,1,2,1
3533,3,1,1,1,1,1,1,0,1
3534,3,1,1,1,1,1,1,1,2
3535,3,1,1,2,1,0,0,1,1
3536,3,1,2,2,1,1,2,0,2
3537,3,2,1,2,2,2,2,2,2
3538,3,0,1,1,0,0,0,0,1
3539,3,1,1,1,1,1,1,1,2
3540,3,1,1,2,1,1,1,0,1
3541,3,1,2,1,1,0,1,1,2
3542,3,2,2,2,2,2,2,2,2
3543,3,1,2,1,1,1,1,0,1
3544,3,2,2,1,2,2,2,2,2
3545,3,2,2,2,1,1,1,2,2
3546,3,1,1,2,1,1,1,2,1
3547,3,1,2,2,0,0,1,1,2
3548,3,0,1,1,0,0,0,0,1
3549,3,2,2,1,1,2,2,2,2
3550,3,2,2,1,2,1,1,1,2
3551,3,2,2,2,1,1,2,2,2
3552,3,1,1,2,1,2,1,0,2
3553,3,2,2,2,2,2,1,1,2
3554,3,0,1,0,0,0,1,0,1
3555,3,1,1,1,1,1,1,1,1
3556,3,0,1,0,0,0,0,1,1
3557,3,1,2,1,1,1,1,1,1
3558,3,0,1,0,0,0,0,0,1
3559,3,1,1,1,1,1,1,1,0
3560,3,0,1,0,0,0,0,1,1
3561,3,2,2,2,2,1,1,1,2
3562,3,2,2,2,2,2,2,1,2
3563,3,1,1,1,1,0,1,0,1
3564,3,1,1,1,1,1,1,1,1
3565,3,1,2,2,0,1,1,1,2
3566,3,1,1,1,2,1,1,0,1
3567,3,2,2,2,2,1,1,1,2
3568,3,1,2,2,0,1,1,1,1
3569,3,1,1,2,1,1,1,0,1
3570,3,1,1,1,1,1,1,1,1
3571,3,0,1,0,0,0,0,0,1
3572,3,0,0,1,0,0,0,0,1
3573,3,1,1,1,1,2,0,1,1
3574,3,1,1,2,1,1,2,1,2
3575,3,1,1,1,1,1,1,0,1
3576,3,0,2,0,1,0,0,0,1
3577,3,2,2,2,2,2,1,2,2
3578,3,2,2,2,2,2,2,2,2
3579,3,1,1,1,1,1,1,2,1
3580,3,2,2,1,2,2,1,2,2
3581,3,0,1,2,0,0,0,1,1
3582,3,0,1,1,0,0,0,1,1
3583,3,0,1,1,0,0,0,1,0
3584,3,1,1,1,1,0,1,1,1
3585,3,2,2,1,2,2,2,2,2
3586,3,2,1,2,2,1,1,1,2
3587,3,1,2,2,1,1,0,0,2
3588,3,1,1,1,2,1,0,1,1
3589,3,0,1,2,0,0,0,0,1
3590,3,0,1,1,0,0,0,0,0
3591,3,1,0,2,1,1,1,0,1
3592,3,0,1,1,0,0,1,0,1
3593,3,2,2,2,2,2,2,1,2
3594,3,0,1,0,0,0,0,0,1
3595,3,0,1,0,0,0,0,0,1
3596,3,0,2,1,0,1,0,0,1
3597,3,0,1,1,0,0,0,0,1
3598,3,0,0,1,0,0,0,0,1
3599,3,0,1,0,0,0,0,0,1
3600,3,2,2,2,2,2,1,2,2
3601,3,1,1,2,1,1,0,0,1
3602,3,0,0,0,0,0,0,0,1
3603,3,1,1,2,1,1,1,1,1
3604,3,1,1,2,1,1,0,2,1
3605,3,2,2,2,2,2,1,1,2
3606,3,1,1,2,0,1,1,1,2
3607,3,2,1,2,2,2,1,2,2
3608,3,2,2,1,2,2,1,1,2
3609,3,1,1,2,1,1,1,1,2
3610,3,1,2,2,2,1,1,1,2
3611,3,2,2,2,1,2,2,1,2
3612,3,2,2,2,2,1,1,1,2
3613,3,1,1,2,1,1,2,1,2
3614,3,0,1,1,0,0,0,0,0
3615,3,1,1,2,1,2,1,1,1
3616,3,1,2,1,2,1,1,1,1
3617,3,1,1,1,2,0,1,0,2
3618,3,0,1,1,0,1,1,0,1
3619,3,1,1,2,1,1,1,1,1
3620,3,2,2,2,2,2,1,2,2
3621,3,1,2,2,1,1,1,1,2
3622,3,1,1,1,1,1,0,2,1
3623,3,2,2,2,2,2,2,2,2
3624,3,1,1,2,1,1,1,1,2
3625,3,2,2,2,2,2,1,1,2
3626,3,2,2,2,2,2,2,1,2
3627,3,1,2,1,1,1,0,1,1
3628,3,1,1,2,1,0,0,1,1
3629,3,1,1,1,1,2,2,1,1
3630,3,1,1,2,1,1,1,1,1
3631,3,1,2,2,1,1,1,1,1
3632,3,1,2,1,1,1,1,1,1
3633,3,1,1,1,1,1,0,1,1
3634,3,2,2,2,2,1,2,1,2
3635,3,1,2,1,1,2,0,1,2
3636,3,0,0,1,0,0,1,0,0
3637,3,0,1,0,0,0,1,0,0
3638,3,2,2,2,2,2,2,2,2
3639,3,1,1,1,1,1,1,1,1
3640,3,2,2,2,1,2,2,2,2
3641,3,1,2,1,1,1,1,0,2
3642,3,0,1,1,0,0,0,0,1
3643,3,2,2,2,2,1,2,2,2
3644,3,1,2,1,1,1,1,1,2
3645,3,1,1,2,0,1,1,1,2
3646,3,1,2,1,1,1,1,2,1
3647,3,1,1,1,0,2,1,1,2
3648,3,1,2,1,1,1,1,1,1
3649,3,2,1,2,2,1,2,2,2
3650,3,0,0,1,0,1,1,0,1
3651,3,2,2,2,2,1,2,2,2
3652,3,1,1,1,1,1,0,1,2
3653,3,0,2,1,0,1,0,0,1
3654,3,2,2,2,2,2,2,1,2
3655,3,2,2,2,2,2,2,1,2
3656,3,0,1,1,0,0,0,0,1
3657,3,1,1,2,1,1,1,1,1
3658,3,2,2,2,2,2,2,2,2
3659,3,1,1,1,1,1,1,1,1
3660,3,0,0,1,1,0,0,0,0
3661,3,0,1,1,1,1,0,1,1
3662,3,0,1,1,0,1,0,0,1
3663,3,2,2,2,2,2,2,2,2
3664,3,1,2,2,1,1,1,1,1
3665,3,0,0,2,0,0,0,1,1
3666,3,0,1,0,0,0,1,0,1
3667,3,1,2,1,1,1,1,1,2
3668,3,2,1,2,2,1,2,1,1
3669,3,2,1,2,2,2,2,1,2
3670,3,0,1,2,1,0,0,0,1
3671,3,1,2,1,1,1,2,1,1
3672,3,1,1,1,1,1,1,0,1
3673,3,2,2,2,2,1,2,2,2
3674,3,2,2,2,2,1,2,1,2
3675,3,0,1,1,1,1,0,0,1
3676,3,2,2,2,2,1,2,1,2
3677,3,1,2,2,1,1,0,1,2
3678,3,2,2,2,2,2,2,1,2
3679,3,0,1,1,0,0,0,0,1
3680,3,1,1,2,1,1,1,1,2
3681,3,0,1,0,0,0,0,1,0
3682,3,1,2,1,1,1,1,0,1
3683,3,1,2,2,1,1,1,1,2
3684,3,1,2,2,1,0,1,0,2
3685,3,1,1,2,1,1,1,1,1
3686,3,2,1,2,2,1,2,1,2
3687,3,2,2,2,2,2,2,1,2
3688,3,1,2,2,1,0,1,1,2
3689,3,1,2,1,1,1,1,1,1
3690,3,2,1,1,2,2,1,1,2
3691,3,2,2,2,2,2,2,0,2
3692,3,1,1,1,0,1,0,1,1
3693,3,1,0,2,2,1,2,1,2
3694,3,1,1,2,1,1,1,1,2
3695,3,1,1,2,1,1,1,0,1
3696,3,2,2,2,1,2,2,2,2
3697,3,1,1,1,2,1,2,1,1
3698,3,1,1,2,1,1,1,1,1
3699,3,1,2,2,1,1,0,1,2
3700,3,1,1,0,1,0,2,1,1
3701,3,1,1,2,1,1,2,1,1
3702,3,2,1,2,2,2,2,1,2
3703,3,0,1,1,0,0,0,0,1
3704,3,2,1,1,2,2,2,2,2
3705,3,2,2,2,1,2,1,2,2
3706,3,0,0,1,0,0,1,0,1
3707,3,1,1,1,1,1,1,1,1
3708,3,0,0,1,0,0,0,0,1
3709,3,1,1,2,1,2,2,1,1
3710,3,1,1,1,2,0,2,1,1
3711,3,1,1,1,1,2,1,0,1
3712,3,1,2,1,1,1,2,0,2
3713,3,2,2,2,2,1,2,2,2
3714,3,1,2,1,1,1,1,1,2
3715,3,2,2,2,2,2,2,2,2
3716,3,2,2,2,2,1,1,1,2
3717,3,2,1,1,1,2,2,1,2
3718,3,2,2,2,2,2,2,1,2
3719,3,2,2,2,2,2,2,2,2
3720,3,1,1,2,2,2,1,2,1
3721,3,2,2,2,2,2,1,2,2
3722,3,2,2,2,2,1,1,2,2
3723,3,1,1,1,1,1,1,2,1
3724,3,1,2,2,1,1,1,0,2
3725,3,0,1,1,0,0,0,0,1
3726,3,0,1,1,0,0,0,0,1
3727,3,2,2,2,2,2,2,2,2
3728,3,1,1,2,1,1,1,2,2
3729,3,2,2,2,2,2,1,2,2
3730,3,2,2,2,1,1,1,2,2
3731,3,1,1,1,2,1,1,2,1
3732,3,2,2,2,2,2,2,1,2
3733,3,1,0,2,1,1,1,0,1
3734,3,1,1,2,1,2,0,0,1
3735,3,2,2,2,2,2,2,2,2
3736,3,0,1,1,0,0,0,0,1
3737,3,0,1,1,0,0,0,0,1
3738,3,2,2,1,2,2,1,2,2
3739,3,0,1,1,0,1,0,1,1
3740,3,0,1,1,0,0,0,0,1
3741,3,1,1,2,1,1,1,1,2
3742,3,0,1,1,1,1,0,1,1
3743,3,2,2,2,2,2,2,2,2
3744,3,1,2,2,1,1,1,1,2
3745,3,1,1,1,1,1,0,1,1
3746,3,0,0,1,0,1,0,1,0
3747,3,1,2,1,1,1,0,2,1
3748,3,1,2,2,1,1,1,0,2
3749,3,1,1,1,2,1,1,1,1
3750,3,1,2,1,1,2,1,1,1
3751,3,1,2,2,1,1,1,1,1
3752,3,0,1,1,0,0,0,0,1
3753,3,2,2,2,1,2,2,2,2
3754,3,1,2,1,1,1,1,1,1
3755,3,1,1,1,1,1,0,0,1
3756,3,0,1,2,0,0,0,0,1
3757,3,0,1,1,0,0,0,1,1
3758,3,1,0,2,1,0,1,2,1
3759,3,1,1,1,1,0,1,1,1
3760,3,0,0,2,0,0,0,0,0
3761,3,1,2,2,1,0,1,1,1
3762,3,1,2,2,1,1,1,1,1
3763,3,0,2,1,0,0,0,0,1
3764,3,1,1,1,2,1,2,1,1
3765,3,0,1,1,0,0,1,0,1
3766,3,1,0,2,1,0,0,1,1
3767,3,2,1,2,2,2,1,1,2
3768,3,2,2,2,2,2,2,1,2
3769,3,2,2,2,2,2,2,2,2
3770,3,0,1,1,0,1,0,0,1
3771,3,1,1,2,2,0,1,1,2
3772,3,0,0,1,0,0,1,1,1
3773,3,1,2,1,1,1,0,1,1
3774,3,1,1,1,1,0,1,1,2
3775,3,0,1,1,1,0,0,0,1
3776,3,2,2,2,2,1,1,2,2
3777,3,1,2,1,2,1,1,1,2
3778,3,1,2,1,1,0,1,1,2
3779,3,1,2,1,1,1,1,2,2
3780,3,1,2,2,1,1,1,0,2
3781,3,1,1,1,1,1,1,0,1
3782,3,0,1,0,0,0,0,0,1
3783,3,1,1,1,1,1,0,1,1
3784,3,0,0,1,0,0,0,0,1
3785,3,1,1,1,0,1,1,1,1
3786,3,1,1,2,1,1,0,1,1
3787,3,1,1,1,1,0,1,1,1
3788,3,0,1,1,1,0,0,0,1
3789,3,0,0,0,0,1,0,0,0
3790,3,0,2,1,0,1,0,1,1
3791,3,1,1,1,2,1,1,0,1
3792,3,1,1,2,1,1,1,1,2
3793,3,2,2,2,2,1,1,2,2
3794,3,1,1,2,1,1,1,1,1
3795,3,0,1,1,0,0,0,0,1
3796,3,1,1,2,1,1,1,1,1
3797,3,0,1,1,0,1,0,0,1
3798,3,1,2,2,1,1,1,1,1
3799,3,1,0,1,1,1,1,1,1
3800,3,1,0,2,1,1,1,2,1
3801,3,0,2,1,0,1,0,0,1
3802,3,1,2,1,0,0,1,1,2
3803,3,2,1,2,1,2,2,1,2
3804,3,2,2,2,2,2,2,2,2
3805,3,1,1,2,1,1,1,1,1
3806,3,1,1,2,1,0,1,1,1
3807,3,2,2,1,2,2,1,1,2
3808,3,1,1,2,1,1,1,1,1
3809,3,1,1,2,1,0,1,1,1
3810,3,2,1,2,1,1,2,2,2
3811,3,2,2,2,1,2,2,1,2
3812,3,2,2,2,2,2,2,1,2
3813,3,1,2,1,1,0,1,1,2
3814,3,2,1,2,2,2,1,2,1
3815,3,2,2,1,2,1,2,2,2
3816,3,1,1,2,1,1,1,0,2
3817,3,2,2,2,2,1,2,2,2
3818,3,1,0,2,0,1,2,1,1
3819,3,1,1,1,1,1,1,1,1
3820,3,2,2,2,2,2,2,1,2
3821,3,1,1,1,1,1,1,1,1
3822,3,0,0,2,0,0,0,0,1
3823,3,0,1,1,0,0,1,1,1
3824,3,0,1,1,0,1,0,0,1
3825,3,0,1,0,0,0,1,0,1
3826,3,0,1,1,0,0,0,1,1
3827,3,0,2,0,0,0,0,0,0
3828,3,1,2,1,2,0,1,1,2
3829,3,0,1,1,0,1,1,1,2
3830,3,2,2,2,2,1,1,2,2
3831,3,1,1,1,2,0,0,0,1
3832,3,1,2,1,1,1,1,1,2
3833,3,2,2,1,1,1,1,1,2
3834,3,0,1,1,0,0,1,1,1
3835,3,0,1,1,1,0,1,0,1
3836,3,1,1,2,1,1,1,0,1
3837,3,2,1,2,1,1,2,2,2
3838,3,1,1,1,1,1,1,1,1
3839,3,1,2,2,1,2,1,1,2
3840,3,1,1,1,1,1,1,1,2
3841,3,2,2,2,1,2,2,1,2
3842,3,1,1,1,1,1,0,1,1
3843,3,2,2,2,2,1,2,1,2
3844,3,0,1,2,0,0,1,0,1
3845,3,0,1,1,0,0,0,0,1
3846,3,1,1,1,1,1,1,1,1
3847,3,1,2,2,0,1,2,0,2
3848,3,0,1,1,0,0,0,0,1
3849,3,2,2,2,2,2,1,2,2
3850,3,1,1,1,1,1,0,0,1
3851,3,1,2,1,1,0,1,0,1
3852,3,1,2,2,2,1,1,1,2
3853,3,0,0,1,1,1,0,0,1
3854,3,2,2,1,2,1,2,2,1
3855,3,1,1,1,1,1,0,1,2
3856,3,2,2,2,2,1,2,1,2
3857,3,1,2,1,2,1,1,1,2
3858,3,2,2,2,2,2,1,1,2
3859,3,2,2,2,2,1,1,1,2
3860,3,1,0,2,0,1,1,1,2
3861,3,2,2,2,2,2,1,2,2
3862,3,1,1,1,1,1,2,1,1
3863,3,1,2,1,0,2,1,0,2
3864,3,0,1,1,0,0,0,0,1
3865,3,2,1,2,2,0,1,2,2
3866,3,0,1,0,0,0,0,1,1
3867,3,0,2,1,1,0,0,0,1
3868,3,1,1,2,1,1,1,1,2
3869,3,0,1,0,0,0,0,0,1
3870,3,0,0,0,0,1,1,1,1
3871,3,1,1,1,1,1,1,0,1
3872,3,1,1,1,1,1,1,0,1
3873,3,0,1,0,0,0,0,0,1
3874,3,1,2,2,2,1,1,1,2
3875,3,1,1,2,1,1,1,1,2
3876,3,1,2,1,1,1,1,1,2
3877,3,1,1,2,1,1,1,1,1
3878,3,0,1,0,0,1,0,0,1
3879,3,2,2,2,2,2,2,2,2
3880,3,0,1,0,0,0,0,0,1
3881,3,1,2,1,1,1,1,1,2
3882,3,1,2,1,1,1,1,1,1
3883,3,1,2,1,1,1,1,1,1
3884,3,1,2,2,1,1,1,0,2
3885,3,2,2,2,2,1,2,1,2
3886,3,1,2,2,1,1,1,0,2
3887,3,1,1,2,2,0,0,0,1
3888,3,2,2,1,2,2,2,2,2
3889,3,0,1,1,0,0,0,0,1
3890,3,0,1,0,0,0,0,1,0
3891,3,1,1,1,1,1,1,1,1
3892,3,2,2,2,1,2,1,2,2
3893,3,1,1,2,1,1,1,1,2
3894,3,0,0,1,1,0,0,1,0
3895,3,1,1,2,1,1,0,1,2
3896,3,2,1,2,2,2,2,1,2
3897,3,2,2,2,2,2,2,2,2
3898,3,0,2,1,0,0,0,1,1
3899,3,1,1,1,1,1,1,0,1
3900,3,1,1,1,1,1,1,0,2
3901,3,0,0,0,0,1,1,0,0
3902,3,1,0,1,1,0,1,1,1
3903,3,1,1,1,1,0,1,1,2
3904,3,0,1,1,0,0,0,1,1
3905,3,1,1,2,1,1,1,1,1
3906,3,1,1,2,2,0,0,0,2
3907,3,1,1,1,1,1,1,1,1
3908,3,2,2,2,2,1,2,1,2
3909,3,1,2,0,0,2,1,1,1
3910,3,1,1,2,1,0,0,1,1
3911,3,0,1,0,0,0,0,0,0
3912,3,1,1,2,1,0,1,1,2
3913,3,0,1,1,0,0,0,0,1
3914,3,1,2,1,1,1,1,0,2
3915,3,0,1,1,1,0,0,0,1
3916,3,1,1,0,0,1,0,0,1
3917,3,2,2,2,2,1,2,2,2
3918,3,0,1,1,1,0,0,0,1
3919,3,0,1,0,0,0,0,0,1
3920,3,1,1,2,1,1,1,0,1
3921,3,1,1,2,1,0,0,1,1
3922,3,2,2,2,1,2,1,2,2
3923,3,0,1,1,0,1,0,1,1
3924,3,2,2,2,2,1,1,2,2
3925,3,1,2,0,1,1,1,0,1
3926,3,2,2,2,2,2,2,1,2
3927,3,0,1,1,1,0,0,0,1
3928,3,2,2,2,2,1,2,1,2
3929,3,1,2,2,1,1,1,1,2
3930,3,1,2,2,1,2,1,1,2
3931,3,2,2,1,2,2,2,1,1
3932,3,2,2,2,2,2,2,2,2
3933,3,2,2,2,2,2,1,1,2
3934,3,2,2,2,1,1,1,1,2
3935,3,1,1,1,0,1,1,0,1
3936,3,1,1,2,1,1,2,1,1
3937,3,2,2,1,2,2,1,1,2
3938,3,0,1,2,0,0,0,1,1
3939,3,0,0,2,0,0,0,0,0
3940,3,0,0,1,0,1,0,0,1
3941,3,1,2,2,0,1,0,1,1
3942,3,0,1,0,0,0,0,1,1
3943,3,1,2,2,1,1,0,1,2
3944,3,1,1,1,1,1,2,1,2
3945,3,0,1,1,0,1,0,1,2
3946,3,1,1,2,0,1,1,1,1
3947,3,0,2,1,0,0,0,0,1
3948,3,2,2,2,2,2,2,1,2
3949,3,1,2,2,1,1,1,0,2
3950,3,1,2,1,0,1,1,1,2
3951,3,0,1,2,0,0,0,0,1
3952,3,1,2,1,1,1,1,0,2
3953,3,1,1,1,2,1,1,0,1
3954,3,0,1,0,1,0,0,0,0
3955,3,2,2,2,2,2,1,2,2
3956,3,1,1,2,1,0,1,1,1
3957,3,2,2,2,2,2,1,2,2
3958,3,1,1,1,0,1,1,1,1
3959,3,2,2,2,1,1,2,2,2
3960,3,0,1,0,0,0,0,1,1
3961,3,1,2,2,0,1,1,1,2
3962,3,0,1,2,0,0,0,0,2
3963,3,1,1,1,1,1,1,1,1
3964,3,1,1,1,1,1,0,1,1
3965,3,1,2,1,0,1,1,1,2
3966,3,2,1,2,2,2,2,1,2
3967,3,1,1,2,1,1,0,1,1
3968,3,1,2,2,1,1,1,2,2
3969,3,2,1,2,2,2,1,2,2
3970,3,1,2,2,1,1,2,1,2
3971,3,2,2,2,2,2,1,1,2
3972,3,1,1,1,1,1,1,1,1
3973,3,0,0,2,0,0,0,0,1
3974,3,2,2,1,2,2,2,2,1
3975,3,1,2,2,0,0,1,2,2
3976,3,2,2,2,2,1,2,1,2
3977,3,1,2,2,1,1,1,1,2
3978,3,0,1,0,0,0,0,1,1
3979,3,1,2,2,1,2,1,1,2
3980,3,0,0,1,0,0,1,1,0
3981,3,1,2,2,1,0,0,2,1
3982,3,0,2,1,0,0,1,0,1
3983,3,1,1,1,1,1,1,1,1
3984,3,1,1,1,1,1,1,0,1
3985,3,0,1,1,0,1,0,0,1
3986,3,0,0,1,0,0,0,0,0
3987,3,1,2,1,2,1,1,1,2
3988,3,2,1,2,2,1,2,1,2
3989,3,2,2,2,2,2,2,1,2
3990,3,0,1,1,0,0,0,1,1
3991,3,2,1,2,2,2,2,1,2
3992,3,0,1,1,0,0,1,0,1
3993,3,1,2,1,1,0,1,1,2
3994,3,0,0,1,0,0,0,0,1
3995,3,2,2,2,2,2,2,1,2
3996,3,2,2,2,2,2,1,2,2
3997,3,1,1,2,1,1,0,1,2
3998,3,2,2,2,1,1,2,2,2
3999,3,1,2,2,2,1,2,1,2
4000,3,1,2,1,1,1,1,1,2
4001,3,2,2,2,1,2,2,1,2
4002,3,2,2,1,2,1,1,2,2
4003,3,1,2,1,1,1,1,2,1
4004,3,1,1,2,1,1,1,1,2
4005,3,1,2,2,1,1,1,1,2
4006,3,2,2,2,2,2,1,1,2
4007,3,2,2,2,2,1,2,2,2
4008,3,2,2,2,2,1,2,1,2
4009,3,1,2,2,1,1,1,1,2
4010,3,0,1,1,0,0,0,1,1
4011,3,1,1,1,1,0,1,0,1
4012,3,1,1,2,1,0,0,0,2
4013,3,0,0,1,0,0,0,0,1
4014,3,1,1,2,1,1,1,1,2
4015,3,2,2,2,1,2,1,2,2
4016,3,2,1,2,2,1,1,2,2
4017,3,1,1,1,1,1,2,0,2
4018,3,1,2,1,1,2,1,1,2
4019,3,1,1,2,1,1,1,1,2
4020,3,0,0,2,0,0,0,1,1
4021,3,2,2,2,2,2,2,2,2
4022,3,1,2,2,1,1,1,0,1
4023,3,0,1,1,0,0,0,0,1
4024,3,1,1,1,1,2,1,1,1
4025,3,2,2,1,2,1,2,2,2
4026,3,0,0,1,0,0,0,0,1
4027,3,2,2,2,2,1,1,1,2
4028,3,1,1,2,0,1,1,2,2
4029,3,1,2,1,1,0,0,1,2
4030,3,1,1,2,1,1,0,1,2
4031,3,1,1,2,0,1,1,1,1
4032,3,1,1,2,0,1,2,1,1
4033,3,1,2,1,1,1,1,0,2
4034,3,1,1,2,1,0,0,2,1
4035,3,1,2,1,1,1,2,1,1
4036,3,2,2,2,1,1,2,1,2
4037,3,1,1,2,1,1,0,1,1
